265 Ways America Can Lead the Fight Against COVID-19 and Get Back on Track,"Fred Lucas
Politics, Americas
 
The Heritage Foundation has 265 ideas.

In a final report released Monday, The Heritage Foundation’s National Coronavirus Recovery Commission makes 265 recommendations for getting America back to work, stopping the spread of CO…",2020-06-17
"Sector and theme funds: Returns come in spurts, but risks galore",Only savvy investors should consider deploying up to 10 to 15 per cent of their equity allocation in long-term themes,2020-06-17
Daily Tech Briefing: Swiggy Launches Jumpstart Package; Jio Makes UPI Play & More - Inc42 Media,Food delivery unicorn Swiggy has launched a ‘Jumpstart Package’ for  its restaurant partners that are either already operational for delivery,2020-06-17
Implementing Indonesia’s COVID-19 stimulus,"Author: Lili Yan Ing, ERIA and Yessi Vadila, Indonesian Ministry of Trade COVID-19 is a wake-up call for the world. The pandemic has brought some of the worst economic impacts since World War II. While some Eastern countries seem much better prepared than the…",2020-06-17
Innovation in a crisis: Why it is more critical than ever,Prioritizing innovation today is the key to unlocking postcrisis growth.,2020-06-17
Innovation in a crisis: Why it is more critical than ever,Prioritizing innovation today is the key to unlocking postcrisis growth.,2020-06-16
"MamaMancini's Holdings, Inc. (MMMB) CEO Carl Wolf on Q1 2021 Results - Earnings Call Transcript","MamaMancini's Holdings, Inc. (OTCQB:MMMB) Q1 2021 Results Conference Call June 15, 2020 05:00 PM ET Company Participants Carl Wolf - Chairman, Chief Executive O",2020-06-16
Tata Motors Limited (TTM) CEO Guenter Butschek on Q4 2020 Results - Earnings Call Transcript,"Tata Motors Limited (NYSE:TTM) Q4 2020 Results Conference Call June 15, 2020 09:00 AM ET Company Participants Guenter Butschek - CEO and MD Ralf Speth - CEO, JL",2020-06-16
"Sudden, new coronavirus cluster in Beijing points to the growth challenges ahead for China","After more than 50 days without domestically transmitted Covid-19 cases in Beijing, a total of 106 new confirmed cases have been recorded over five days, mostly tied to a major wholesale market.",2020-06-16
"Breakingviews - Corona Capital: Next crisis, Overvalued markets","(Reuters Breakingviews) - Corona Capital is a daily column updated throughout the day by Breakingviews columnists around the world with short, sharp pandemic-related insights.",2020-06-16
Can Asean really achieve integration by 2025?,"Covid-19 has posed the biggest test yet for Asean. With weakened fiscal positions and a stark development gap, Asean integration remains uncertain. With five more years left, can the grouping achieve its desired community?",2020-06-16
InnerWorkings Announces First Quarter 2020 Results,"CHICAGO--(BUSINESS WIRE)--InnerWorkings, Inc. (NASDAQ: INWK), the leading global marketing engineering firm, today announced financial results for the three months ended March 31, 2020. For all non-GAAP references below, please refer to the non-GAAP reconcili…",2020-06-16
McDonald's Corporation (MCD) Chris Kempczinski Presents at Evercore ISI Virtual Consumer & Retail Summit Conference (Transcript),"McDonald's Corporation (NYSE:MCD) Evercore ISI Virtual Consumer & Retail Summit Conference June 16, 2020, 11:00 AM ET Company Participants Chris Kempczinski",2020-06-16
New Credit Restrictions for Corp Travel Agencies Will Bring Heavier Financial Burdens,"That insurers may be pulling credit cover won't come as a surprise in the middle of a crisis and potential recession, but it's hardly the agencies' fault if they have a bad rep. What they really need is all the support they can get when restarting operations.…",2020-06-16
Flower One Holdings Inc. (FLOOF) CEO Ken Villazor on Q4 2019 Results - Earnings Call Transcript,"Flower One Holdings Inc. (OTCQX:FLOOF) Q4 2019 Earnings Conference Call June 16, 2020 08:30 AM ET Company Participants Ken Villazor - President and Chief Execut",2020-06-16
How is coronavirus changing air travel?,"Nearly all of Europe's borders have reopened, and airlines are once again back in business. If you plan to take a flight any time soon, here's what to expect.",2020-06-16
"When the protests end, fixing cities will not begin or end with buildings","W.E.B. Du Bois wrote, “Men go wild and fight freedom with bestial ferocity when they must – where there is no other way; but human nature does not deliberately choose blood – at least not black human nature.”

These are words that guide my thinking about the …",2020-06-16
"Lowe's Companies, Inc. (LOW) Presents at Oppenheimer 20th Annual Consumer Growth and E-Commerce Conference (Transcript)","Lowe’s Companies Inc. (NYSE:LOW) Oppenheimer 20th Annual Consumer Growth and E-Commerce Conference June 16, 2020, 8:45 AM ET Company Participants Dave Denton -",2020-06-16
This is how small businesses affected by looting can get the insurance money they deserve - The Philadelphia Inquirer,This is how small businesses affected by looting can get the insurance money they deserve  The Philadelphia Inquirer,2020-06-16
Want To Serve Your Country? Start A Business,"Entrepreneurs should make the most of this moment—not only for their own advancement, but to advance our nation as a whole.",2020-06-16
Why Kroger Company's Automation Deal Is A Game-Changer In The Retail Industry,"Kroger will be banking on improved e-commerce logistics that pushed digital sales to 22% by the start of the year ahead of Q1 2020 earnings date in June 18, 202",2020-06-16
"Breakingviews - Corona Capital: Soccer, Shopping, Junk debt","(Reuters Breakingviews) - Corona Capital is a daily column updated throughout the day by Breakingviews columnists around the world with short, sharp pandemic-related insights.",2020-06-16
Mondelez International Inc. (MDLZ) Presents at Evercore ISI Virtual Consumer & Retail Summit (Transcript),"Mondelez International Inc. (NASDAQ:MDLZ) Evercore ISI Virtual Consumer & Retail Summit June 16, 2020, 08:00 AM ET Company Participants Glen Walter - EVP an",2020-06-16
Sodexo partners with several companies for outplacement platform targeted at hiring blue-collar workers out of jobs,"More than 15,000 blue-collar vacancies have been posted on Sodexo India workforce platform in the past few weeks by companies in sectors such as ecommerce, fast moving consumer goods, food delivery, mask makers and facility management firms.",2020-06-16
Sodexo partners with several companies for outplacement platform targeted at hiring blue-collar workers out of jobs,"More than 15,000 blue-collar vacancies have been posted on Sodexo India workforce platform in the past few weeks by companies in sectors such as ecommerce, fast moving consumer goods, food delivery, mask makers and facility management firms.",2020-06-16
Hyperscale Data Center Market Size to Reach Revenues of Over $108 Billion by 2025 - Arizton,"CHICAGO, June 16, 2020 /PRNewswire/ -- In-depth analysis and data-driven insights on the impact of COVID-19 included in this global hyperscale data center market report. The hyperscale data center market is expected to grow at a CAGR of over 2% during the per…",2020-06-16
Hyperscale Data Center Market Size to Reach Revenues of Over $108 Billion by 2025 - Arizton,In-depth analysis and data-driven insights on the impact of COVID-19 included in this global hyperscale data center market report.,2020-06-16
Avoid Voda even if there’s a favourable AGR verdict: Chadha,‘Telecom is one clear winner in this post-Covid world and I would stick with Airtel’,2020-06-16
COVID-19 Broke the Economy. What If We Don’t Fix It?,"Instead of reopening society for the sake of the economy, what if we continued to work less, buy less, make less—for the sake of the planet?",2020-06-16
How India can solve the Chinese puzzle,"How India can solve the Chinese puzzleNew Delhi, on the other hand, has been at pains to clarify that Atmanirbhar Bharat is not a call for protectionism and is not directed towards China or any other country.",2020-06-16
"Limited visibility may hurt ABB, Siemens more than Thermax or Cummins","An analyst at a domestic brokerage said that Siemens is a highly cyclical stock, due to the high correlation between the company's revenue growth and India's gross fixed capital formation",2020-06-16
Red Robin Announces At-The-Market Equity Offering Program,"GREENWOOD VILLAGE, Colo.--(BUSINESS WIRE)--Red Robin Gourmet Burgers, Inc. (NASDAQ: RRGB) (“Red Robin” or the “Company”), a full-service restaurant chain serving an innovative selection of high-quality gourmet burgers in a family-friendly atmosphere, today an…",2020-06-16
Making India an Alternative Supply Chain Option for the World - COVID-19 Has Triggered Global Supply Chain Chaos and an Opportunity for India - ResearchAndMarkets.com,"DUBLIN--(BUSINESS WIRE)--The ""Making India an Alternative Supply Chain Option for the World: COVID-19 Triggered Global Supply Chain Chaos and Opportunity for India"" report has been added to ResearchAndMarkets.com's offering. China is India's largest source of…",2020-06-16
Act II Global Acquisition Corp. Amends Terms to Purchase Agreement and Receives Unanimous Consent from Private Placement Investors,"NEW YORK & CHICAGO--(BUSINESS WIRE)--Act II Global Acquisition Corp. (NASDAQ: ACTT) (“Act II”), a special purpose acquisition company, announced today that it entered into an agreement on June 15, 2020 (the “Amendment”) to revise certain terms of its previous…",2020-06-16
"Lockdown woes: Mining shrinks 27%, manufacturing falls 64% in April","Industries such as vehicles, furniture, leather, tobacco, electrical equipment and fabricated metals recorded a contraction of more than 90 per cent during the month",2020-06-16
"$53.3 Billion Pressure Vessel Market Insights Report, 2020-2025","DUBLIN, June 16, 2020 /PRNewswire/ -- The ""Pressure Vessel Market by Type (Boiler, Reactor and Separator) Material (Steel Alloys and Composites) Heat Source (Fired and Unfired), End User (Power, Chemicals & Petrochemicals, Oil & Gas and Fertilizers) and Regio…",2020-06-16
"$53.3 Billion Pressure Vessel Market Insights Report, 2020-2025","The ""Pressure Vessel Market by Type (Boiler, Reactor and Separator) Material (Steel Alloys and Composites) Heat Source (Fired and Unfired), End User (Power, Chemicals & Petrochemicals, Oil & Gas and Fertilizers) and Region-Global Forecast to 2025"" report has …",2020-06-16
"Indonesia's economy forecast to decelerate 3.1% in Q2; health ministry reports 1,106 new Covid-19 cases","JAKARTA (Xinhua): Indonesia's economy is projected to significantly decelerate 3.1 per cent in the second quarter, compared to a 2.97-per cent economic growth from January to March, a minister said on Tuesday (June 16).",2020-06-16
Our Decade of Delivery for Climate,"Although the impact of COVID-19 will reduce global emissions in 2020, we clearly remain on an unsustainable path, as Voice of Action recently reported. I’ve...",2020-06-16
"Extreme poverty in Italy was falling before coronavirus, survey shows","ROME (Reuters) - The number of Italian families living in absolute poverty decreased in 2019 after four straight years of growth, though there is still a significant problem in the underdeveloped south, data showed on Tuesday.",2020-06-16
"Extreme poverty in Italy was falling before coronavirus, survey shows","The number of Italian families living in absolute poverty decreased in 2019 after four straight years of growth, though there is still a significant problem in the underdeveloped south, data showed on Tuesday.",2020-06-16
"Extreme poverty in Italy was falling before coronavirus, survey shows","The number of Italian families living in absolute poverty decreased in 2019 after four straight years of growth, though there is still a significant problem in the underdeveloped south, data showed on Tuesday.",2020-06-16
"Extreme poverty in Italy was falling before coronavirus, survey shows","The number of Italian families living in absolute poverty decreased in 2019 after four straight years of growth, though there is still a significant problem in the underdeveloped south, data showed on Tuesday.",2020-06-16
"Extreme poverty in Italy was falling before coronavirus, survey shows","The number of Italian families living in absolute poverty decreased in 2019 after four straight years of growth, though there is still a significant problem in the underdeveloped south, data showed on Tuesday.",2020-06-16
Chilean Animation: From Bust to Boom in One Generation,"Chile’s animation industry has gone from nearly non-existent to one of the most highly regarded and best exported in Latin America in just two decades. For the third consecutive year, a Chilean feature is in competition at Annecy (“Nahuel and the Magic Book” …",2020-06-16
"Breakingviews - Corona Capital: Jobs, Tata, Cinema, Stimulus","(Reuters Breakingviews) - Corona Capital is a daily column updated throughout the day by Breakingviews columnists around the world with short, sharp pandemic-related insights.",2020-06-16
A case to do away with equalisation levy,The levy on non-resident e-commerce companies will send out negative signals to stakeholders,2020-06-16
Vireo Health Announces First Quarter 2020 Financial Results,"Vireo Health International, Inc. (""Vireo"" or the ""Company"") (CNSX: VREO; OTCQX: VREOF), the science-focused, multi-state cannabis company with active operations in exclusively medical-only markets and licenses in nine states and the Commonwealth of Puerto Ric…",2020-06-16
Vireo Health Announces First Quarter 2020 Financial Results,"MINNEAPOLIS, June 16, 2020 /PRNewswire/ -- Vireo Health International, Inc. (""Vireo"" or the ""Company"") (CNSX: VREO; OTCQX: VREOF), the science-focused, multi-state cannabis company with active operations in exclusively medical-only markets and licenses in nin…",2020-06-16
Lowe's offers first wave of $25M in minority-owned small business grants - WRAL Tech Wire,The home improvement retailer is partnering with LISC to administer this round of grants to help minority- and women-owned small businesses reopen and stay open during the COVID-19 pandemic.,2020-06-16
Why Africa Saw its Biggest Surge in Micro-Investment During the Past 12 Weeks - Finance Magnates,Micro-investing apps have taken investing to the next level without taking away from traditional investing.,2020-06-16
Azimo offers free remittances to all migrant workers in response to UN call,Global money transfer service Azimo is offering free remittances to migrant workers after the United Nations called for a “zero-fee” remittances day.,2020-06-16
"Unlocking the power of IoT technology for crisis management, anywhere, anytime. - Tahawul Tech","Karen Ravindranath, director, WebNMS - IoT division of Zoho Corp, discusses why businesses need to invest in remote asset management and business continuity strategies.",2020-06-16
4Front Ventures Corp. (FFNTF) CEO Leo Gontmakher on Q4 2019 Results - Earnings Call Transcript,"4Front Ventures Corp. (OTCQX:FFNTF) Q4 2019 Earnings Conference Call June 15, 2020 09:00 AM ET Company Participants Andrew Thut - Chief Investment Officer Leo G",2020-06-16
Should the World Be Worried About the ‘Explosive’ New Outbreak of Coronavirus in Beijing?,"Since 106 new cases emerged around a food market, the Chinese capital has been plunged into what officials are calling “wartime mode.”",2020-06-16
Should the World Be Worried About the 'Explosive' New Outbreak of Coronavirus in Beijing?,"Since 106 new cases emerged around a food market, the Chinese capital has been plunged into what officials are calling “wartime mode.”",2020-06-16
East Africa: EAC Protects Local Manufacturers as Review of Customs Taxes in the Offing,[East African] East African Community finance ministers have agreed on measures to protect and enhance the competitiveness of the regional manufacturing industry ahead of the conclusion of a comprehensive review of the Common External Tariff (CET) that has dr…,2020-06-16
India’s Covid-19-led reverse migration could be an opportunity for its Hindi heartland,Ingredients of attractive markets.,2020-06-16
'Dying of hunger': Zimbabwe street vendors hit by coronavirus clampdown,"Since April, local authorities in Zimbabwe's major cities have demolished thousands of illegally built structures that vendors use to sell their wares, in what authorities have said is an effort to legitimise informal trade.",2020-06-16
Indonesia’s PPE export ban backfires,"Authors: Arianto Patunru and Krisna Gupta, ANU By 16 June 2020, Indonesia had recorded 39,294 cases of COVID-19, second only to Singapore in Southeast Asia. Indonesia’s death toll tops the region with 2198 lives lost. The government has drawn a lot of critici…",2020-06-16
‘Insensitive’: Sonia Gandhi slams fuel price hike during Covid-19 in letter to PM Modi - Hindustan Times,"<ol><li>‘Insensitive’: Sonia Gandhi slams fuel price hike during Covid-19 in letter to PM Modi  Hindustan Times
</li><li>Crude below $40, fuel prices at 21-month high  Times of India
</li><li>Petrol, Diesel Become More Expensive For Tenth Day In A Row  NDTV…",2020-06-16
Edited Transcript of UBI.PA earnings conference call or presentation 14-May-20 4:15pm GMT,Full Year 2020 Ubisoft Entertainment SA Earnings Call,2020-06-16
Dread the Future? Here’s What Helped Me,I must admit that the mounting number of ominous events have given me a sense of dread for the future. But recently I had a pleasant moment when I drank a biere blanche at a cafe for the first time in several months.  G. K. Chesterton remarked in his comments…,2020-06-16
Dread the Future? Here’s What Helped Me,I must admit that the mounting number of ominous events have given me a sense of dread for the future. But recently I had a pleasant moment when I drank a biere blanche at a cafe for the first time in several months.  G. K. Chesterton remarked in his comments…,2020-06-16
Edited Transcript of MDP.N earnings conference call or presentation 14-May-20 12:30pm GMT,Q3 2020 Meredith Corp Earnings Call,2020-06-16
Menē Inc. Reports Financial Results for the Fourth Quarter and Fiscal Year 2019,"TORONTO--(BUSINESS WIRE)---- $MENE #earnings--Menē Inc. (TSX-V:MENE) (US:MENEF) (“Menē” or the “Company”), an online 24 karat jewelry brand, today announced financial results for the fourth quarter and fiscal year ended December 31, 2019. All amounts are expr…",2020-06-16
ASX cannabis shares see mixed recovery,"We take a look at the recovery of ASX cannabis shares through the likes of Althea Group Holdings after the March market correction.
The post ASX cannabis shares see mixed recovery appeared first on Motley Fool Australia.",2020-06-16
Motorcar Parts of America Inc (MPAA) Q4 2020 Earnings Call Transcript,"MPAA earnings call for the period ending March 31, 2020.",2020-06-15
Tata Motors Group (TTM) Q4 2020 Earnings Call Transcript,"TTM earnings call for the period ending March 31, 2020.",2020-06-15
SBA Opens Up New Grants And Loans For Small Businesses And Independent Contractors: The EIDL Program,The SBA announced it is again opening up its Economic Injury Disaster Loan (EIDL) grant and loan program to help those affected by the coronavirus pandemic.,2020-06-15
SAP SE (SAP) CEO Christian Klein Presents at Sapphire Now Financial Analyst Conference (Transcript),"SAP SE (NYSE:SAP) Sapphire Now Financial Analyst Conference June 15, 2020 12:30 PM ET Company Participants Stefan Gruber - Head, Investor Relations Christian Kl",2020-06-15
"TDH Holdings, Inc. Reports Full Year 2019 Audited Financial Results","TDH Holdings, Inc. (NASDAQ: PETZ) (""TDH"" or the ""Company""), a PRC-based company that specializes in the development, manufacturing and sales of pet food products in China and beyond, announced today its financial results for the twelve months ended December 3…",2020-06-15
"TDH Holdings, Inc. Reports Full Year 2019 Audited Financial Results","QINGDAO, China, June 15, 2020 /PRNewswire/ -- TDH Holdings, Inc. (NASDAQ: PETZ) (""TDH"" or the ""Company""), a PRC-based company that specializes in the development, manufacturing and sales of pet food products in China and beyond, announced today its financial …",2020-06-15
World's Largest Hedge Fund Goes All In On This $30 Trillion Mega-Trend,The new king of Wall Street recognized and bought into the sustainable investing ethos long ago and is now looking to take its sustainable portfolio from $90 billion to more than a trillion dollars,2020-06-15
"With 265 Ideas, Coronavirus Panel Calls for US to Lead World in Recovering, Preparing for Next Pandemic","In a final report released Monday, The Heritage Foundation’s National Coronavirus Recovery Commission makes 265 recommendations for getting America back to work, stopping the spread... Read More
The post With 265 Ideas, Coronavirus Panel Calls for US to Lead …",2020-06-15
"115 Natchez small businesses plan to reopen, survey reveals - Mississippi's Best Community Newspaper | Mississippi's Best Community Newspaper - Natchez Democrat","NATCHEZ — Natchez, Inc. Economic Recovery Taskforce’s Small Business Sub committee finalized a survey seeking guidance from the regional small business community in hopes of identifying immediate needs to assist in the re-opening efforts.",2020-06-15
Genius Brands: Investors Might Have One Last Chance To Get Out Before The Stock Crashes,"Genius Brands stock is up 1,334% in 2020, even after shedding 50% since June 3. The expected launch of Kartoon Channel on June 15 is the primary reason behind t",2020-06-15
"Motorcar Parts of America, Inc. (MPAA) CEO Selwyn Joffe on Q4 2020 Results - Earnings Call Transcript","Motorcar Parts of America, Inc. (NASDAQ:MPAA) Q4 2020 Earnings Conference Call June 15, 2020 1:00 PM ET Company Participants Gary Maier - Investor Relations Sel",2020-06-15
