PRC says clash all India's fault as gruesome details emerge; Beijing outbreak; Xi announces some African debt relief; Fu Ying on US-China,The PRC is blaming the Indians for the deadly border conflict while still not confirming or releasing any details on PLA casualties - Chinese FM urges closer China-India communication to maintain border peace - Xinhua In a telephone conversation with Indian E…,6/17/2020
Coronavirus Is Killing Our Economy Because It Was Already Sick,"We built an economy around the whims of the few rather than the needs of the many. That’s bad for growth in normal times, and worse in a pandemic.",6/17/2020
Essex Property Trust Prices $150 Million of 2.650% Senior Notes Due 2032,"SAN MATEO, Calif.--(BUSINESS WIRE)--Essex Property Trust, Inc. (NYSE:ESS) announced today that its operating partnership, Essex Portfolio, L.P. (the “Issuer”), priced an underwritten public offering of $150 million aggregate principal amount of 2.650% senior …",6/17/2020
"Chipotle Mexican Grill, Inc. (CMG) CEO Brian Niccol Presents at Evercore ISI Virtual Consumer & Retail Summit Conference (Transcript)","Chipotle Mexican Grill, Inc. (NYSE:CMG) Evercore ISI Virtual Consumer & Retail Summit Conference June 17, 2020 12:30 PM ET Company Participants Brian Niccol",6/17/2020
BBX Capital Corporation Adopts Shareholder Rights Plan and Approves One-for-Five Reverse Stock Split,"FORT LAUDERDALE, Fla.--(BUSINESS WIRE)--BBX Capital Corporation Adopts Shareholder Rights Plan and Approves One-for-Five Reverse Stock Split",6/17/2020
Hunt Companies Finance Trust Declares Quarterly Dividend,"NEW YORK, June 17, 2020 /PRNewswire/ -- Hunt Companies Finance Trust, Inc. (NYSE: HCFT) (""we"", ""HCFT"" or ""the Company"") announced the declaration of a cash dividend of $0.075 per share of common stock with respect to the second quarter of 2020. The dividend i…",6/17/2020
Hunt Companies Finance Trust Declares Quarterly Dividend,"Hunt Companies Finance Trust, Inc. (NYSE: HCFT) (""we"", ""HCFT"" or ""the Company"") announced the declaration of a cash dividend of $0.075 per share of common stock with respect to the second quarter of 2020. The dividend is payable on July 15, 2020 to stockholde…",6/17/2020
First Trust Advisors L.P. Announces Portfolio Manager Update for First Trust Dynamic Europe Equity Income Fund,"WHEATON, Ill.--(BUSINESS WIRE)--First Trust Advisors L.P. (“FTA”) announced today that Janus Capital Management LLC (“Janus”), investment sub-advisor for First Trust Dynamic Europe Equity Income Fund (NYSE: FDEU) (the “Fund”), will release an update on the ma…",6/17/2020
FS KKR Capital Corp. II Announces Listing on New York Stock Exchange,"PHILADELPHIA and NEW YORK, June 17, 2020 /PRNewswire/ -- FS KKR Capital Corp. II (FSKR), a leading business development company (BDC) focused on providing customized credit solutions to private middle market U.S. companies, announced today that its shares of …",6/17/2020
FS KKR Capital Corp. II Announces Listing on New York Stock Exchange,"FS KKR Capital Corp. II (FSKR), a leading business development company (BDC) focused on providing customized credit solutions to private middle market U.S. companies, announced today that its shares of common stock commenced trading on the New York Stock Exch…",6/17/2020
US stocks fall as investors weigh looming risks to economic reopening,"Reuters
<ul>
<li>US stocks slipped on Wednesday, ending a three-day S&P 500 winning streak.</li>
<li>All three major indexes fluctuated between gains and losses for most of the session as traders weighed new spikes in coronavirus cases.</li>
<li>Oil traded lo…",6/17/2020
"TPG RE Finance Trust, Inc. Declares Cash Dividend on Common Stock and Series B Cumulative Redeemable Preferred Stock","NEW YORK--(BUSINESS WIRE)--TPG RE Finance Trust, Inc. (NYSE: TRTX) (“TRTX” or the “Company”) announced that on June 16, 2020, the Company’s Board of Directors declared a cash dividend of $0.20 per share of common stock for the second quarter of 2020. The divi…",6/17/2020
"Limestone Bancorp, Inc. Holds Annual Meeting of Shareholders","LOUISVILLE, Ky.--(BUSINESS WIRE)---- $LMST--Limestone Bancorp, Inc. (NASDAQ: LMST), parent company of Limestone Bank, announced today that its shareholders elected eight directors, approved a non-binding advisory vote on the compensation of the Company’s exec…",6/17/2020
IAA Expands Key Branches Across U.S.,"WESTCHESTER, Ill.--(BUSINESS WIRE)--IAA, Inc. (NYSE: IAA), a leading global digital marketplace connecting vehicle buyers and sellers, today announced branch capacity expansions across four key markets in Miami (FL), Long Island (NY), Birmingham (AL) and Miss…",6/17/2020
NYC’s lockdown will count as one day on the market for resi listings,"In the annals of New York City’s residential market, “New York on Pause” will be reduced to one day on the market. As the city began to shut down to slow the spread of Covid-19 in March, the Real Estate Board of New York ordered the 90 companies that publish …",6/17/2020
"AT&T, Inc. (T) Management Presents at Credit Suisse 22nd Annual Virtual Communications Conference (Transcript)","AT&T, Inc. (NYSE:T) Credit Suisse 22nd Annual Virtual Communications Conference June 17, 2020 08:00 AM ET Company Participants John Stephens - Chief Financi",6/17/2020
Florida Man Leads His State to the Morgue,"To get a sense of Florida’s priorities amid a viral pandemic, economic ruin, and a campaign for black lives, just look to the letter I received from state Chief Financial Officer Jimmy Patronis on Monday evening, asking me if I was a paid Chinese communist ag…",6/17/2020
5 High-Yield ETFs to Buy for Long-Term Income,The Federal Reserve recently suggested that the U.S. economy will shrink by 6.5% - its worst annual performance since World War II. The Fed also expects unemployment to finish the year over 9%.Those are good reasons to develop a heightened interest in high-yi…,6/17/2020
SSE plc (SSEZF) CEO Alistair Phillips-Davies on Q4 2020 Results - Earnings Call Transcript,"SSE plc (OTCPK:SSEZF) Q4 2020 Earnings Conference Call June 17, 2020 03:30 AM ET Company Participants Alistair Phillips-Davies - Chief Executive Officer Gregor",6/17/2020
Don’t buy into real estate offers without reading the fine print,Many developers are facing a cash crunch amid the pandemic and may not be able to fulfil all promises.The covid-19 crisis has forced developers to roll out schemes and offers that are attractive for homebuyers,6/17/2020
"Tax changes, pay adjustments, and new training for managers: A Slack execs explains the challenges of allowing more employees to work remotely (WORK)","<ul>
<li>Slack followed others in the tech industry like Facebook, Twitter, and Box, by announcing that it intends to become a more ""distributed"" company and allow more remote work even after the coronavirus crisis ends.</li>
<li>The goal is to give employees…",6/17/2020
RBA considered asking for real estate transaction 'pause' amid property crash fears,"Highly classified documents from inside Australia's central bank contradict a much rosier public view the Reserve Bank of Australia has been displaying about the billions of dollars and millions of jobs tied up in housing, construction and real estate.",6/17/2020
"A top-20 Manhattan broker who sold 4 apartments in the middle of the pandemic takes us inside his daily routine, from 5 a.m. to 9:30 p.m.","<ul>
<li>The coronavirus pandemic has brought the New York City housing market to a halt, forcing real estate professionals to adjust their strategies and schedules — and show properties remotely. </li>
<li>Phase 2 of reopening is expected to begin June 22, w…",6/17/2020
TransUnion hires Akin Gump,U.S. Travel flies in — Spotted at a virtual fundraising dinner,6/17/2020
Powhatan County still faced with uphill battle for broadband,POWHATAN – The Powhatan County Board of Supervisors recently took another in-depth look at the critical problem the county continues to face with lack of broadband access and the difficulties inherent in getting it.,6/17/2020
"Office space, spec deals and strategy: Q&A with Rosewood Property President Rick Perdue","Rosewood Property Co. President Rick Perdue discussed the real estate investment company's strategy and portfolio, the impact of COVID-19 and more in this interview with the Dallas Business Journal.",6/17/2020
"Office space, spec deals and strategy: Q&A with Rosewood Property President Rick Perdue","Rosewood Property Co. President Rick Perdue discussed the real estate investment company's strategy and portfolio, the impact of COVID-19 and more in this interview with the Dallas Business Journal.",6/17/2020
2:00PM Water Cooler 6/17/2020,~ Today's Water Cooler ~,6/17/2020
"Global Coworking Spaces Market 2020-2030 - COVID-19 Growth Deviations, Trends & Developments, Competitive Landscape Analysis","The ""Coworking Spaces Global Market Report 2020-30: COVID-19 Growth and Change"" report has been added to ResearchAndMarkets.com's offering.",6/17/2020
"Global Coworking Spaces Market 2020-2030 - COVID-19 Growth Deviations, Trends & Developments, Competitive Landscape Analysis","DUBLIN, June 17, 2020 /PRNewswire/ -- The ""Coworking Spaces Global Market Report 2020-30: COVID-19 Growth and Change"" report has been added to ResearchAndMarkets.com's offering. The global coworking spaces market is expected to decline from $9.27 billion in 2…",6/17/2020
Beauty Retailers Face New Challenges Post-COVID,The major beauty chains used to drive customers into stores with promises of free product testing and salon services. How will they adapt to a new world?,6/17/2020
UC Asset Finalizes First Deal of COVID-19 Mortgage Bailout,"ATLANTA--(BUSINESS WIRE)-- #Adidas--UC Asset closed the first deal in the company’s pandemic mortgage bailout program, a new business strategy the company announced last month, providing relief to property owners struggling with mortgage payments due to finan…",6/17/2020
At least 4 members of Congress benefited personally from PPP loans,"So far, the Small Business Administration has not made public the list of roughly 4.6 million businesses that have received close to $513 billion in government-backed aid.",6/17/2020
Kohl's: A Winner From The J.C. Penney Bankruptcy,J.C. Penney recently announced an initial batch of 154 store closures as part of its bankruptcy restructuring plan. Kohl's is well positioned to pick up sales f,6/17/2020
Kohl's: A Winner From The J.C. Penney Bankruptcy,J.C. Penney recently announced an initial batch of 154 store closures as part of its bankruptcy restructuring plan. Kohl's is well positioned to pick up sales f,6/17/2020
"Trump sanctions Syrian president's wife, others over human rights atrocities","The Trump administration on Wednesday imposed sanctions on Syria’s President Bashar Assad, his wife Asma and dozens of individuals for mass atrocities against civilians that have taken place over the course of the nine-year civil war in that country.",6/17/2020
Some businesses close permanently in wake of coronavirus crisis - Greater Wilmington Business Journal,"The COVID-19 pandemic has put a strain on area businesses, and for some, the pressure has meant permanent closures in the Cape Fear region.

Among them is the longtime Burgaw business Harrell’s Department Store, which recently announced the closure, set to ta…",6/17/2020
Building Permits And Housing Starts Both Miss Expectations,"Commenting on building permits, housing starts and today’s trading,  Gorilla Trades strategis Ken Berman said: [reit] Q1 2020 hedge fund letters, conferences and more The major indices are mixed and flat at midday following a choppy and slightly bearish morni…",6/17/2020
"3650 REIT Originates ~$36M Loan to Acquire, Redevelop Attainable L.A. Multifamily Concept","NORTH HOLLYWOOD, Calif.--(BUSINESS WIRE)--3650 REIT (“3650” or the “Company”), a nationwide commercial real estate lender originating and servicing portfolio loans for relationship borrowers, is pleased to announce it has originated an approximately $36 milli…",6/17/2020
‘Jaws’ Writer Carl Gottlieb On The Infamous Legacy Of ‘The Mayor From Jaws’ And The Character’s Sudden Modern Relevance,"Getty Image


The writer of 'Jaws' looks back on a character many may recognize in current American leadership.",6/17/2020
Real Estate Briefs: New Plano Office Project Lands HQ Move,"Called the Parkwood, the building will be a joint venture by the Haggard family, the owners of the land site, local developer Cawley Partner, and the future building tenant, First United Bank. First United Mortgage Co. agreed to lease half of the building for…",6/17/2020
Mortgage Market Sends Wrong Message,(Bloomberg Opinion) -- The Covid-19 pandemic arrested the plans of millions of Americans to purchase a home. But what if you lock someone down in a home they had already mentally moved out of? Might they pour their energy into touring homes online to produce …,6/17/2020
Busting the myths of remote workforce security,"Fake news Don’t let cybercriminals turn panic into profit The great American businessman and philanthropist, John Rockefeller once said “I always tried to turn every disaster into an opportunity.” I doubt he ever envisaged that his words would be 

Risk manag…",6/17/2020
"The systemic racism black Americans face, explained in 9 charts",Longstanding inequalities have led to the current wave of protests.,6/17/2020
IN THE TIME OF COVID-19 GLOBAL BOND INVESTORS SEEK SAFER HARBORS,Q&A with Doug Conn and Oksana Reinhardt of SMBC Nikko on market sentiment in the current environment on increased volatility.,6/17/2020
Heath Jones is a US Army neuroscientist whose side hustle is scooping up real-estate properties for passive income. Here's how he leverages a simple strategy for extra cash.,"<ul>
<li>Heath Jones — a US Army neuroscientist, co-host of ""The Multifamily Real Estate Experiment Podcast,"" and co-owner of H Squared Capital — started investing in real estate after his income was reduced by 15%.</li>
<li>Jones employs a simple, incrementa…",6/17/2020
"Take your bigoted beliefs, and get the hell out of the industry",Those of you who insist there aren’t systemic racism issues in this industry and country are almost as bad as the blatant racists. Your denial and burying your head in the sand simply enables this behavior,6/17/2020
The hyperscale data center market is expected to grow at a CAGR of over 2% during the period 2019-2025,In-depth Analysis and Data-driven Insights on the Impact of COVID-19 Included in this Global Hyperscale Data Center Market ReportRead the full report: https://www.reportlinker.com/p05628212/?utm_source=PRN The hyperscale data center market is expected to grow…,6/17/2020
The hyperscale data center market is expected to grow at a CAGR of over 2% during the period 2019-2025,"NEW YORK, June 17, 2020 /PRNewswire/ -- In-depth Analysis and Data-driven Insights on the Impact of COVID-19 Included in this Global Hyperscale Data Center Market Report Read the full report: https://www.reportlinker.com/p05628212/?utm_source=PRN The hypersca…",6/17/2020
ICSC Rolls Out Marketing Toolkit as Retail Aims to Recover,"The ""Back. Together."" campaign aims to help an industry that generates $400 billion in state and local taxes.",6/17/2020
Manhattan Bridge Capital: I'm Bullish After My Conversation With The CEO,"Although cautious regarding REITs, the idea of residents moving out of New York and to the suburbs brought me to considering LOAN. To further my due diligence,",6/17/2020
Civil servants react with shock and anger after decision to merge DfID with Foreign Office,"The Independent understands that PM, who acted alone in authorising merger, provided no instructions on how to facilitate restructuring",6/17/2020
"Understanding the ""magical negro"" trope in cinema illuminates our COVID-era exploitation of essential workers.","Understanding the ""magical negro"" trope in cinema illuminates our COVID-era exploitation of essential workers.
 
 

 

 
 ↩︎ Electric Lit
 
 
 View Post →",6/17/2020
The Winners Of The Work-From-Home Boom,"The workplace in America will likely never look the same. While many of the firms that stand to benefit the most have high valuations, future pullbacks in today's volatile market environment will offer investors opportunities.",6/17/2020
Arbill Fits 75 Years Of Safety Experience Into COVID-19 Everyday Safety Kit,"PHILADELPHIA, June 17, 2020 /PRNewswire/ -- Arbill - a family owned and operated company in the personal protection business for 75 years, announced today the launch of their Everyday Safety Kit Program. A curated selection of safety products for people retur…",6/17/2020
Is CME Group a Buy?,"It could be the best stock in the sector, but the timing may not be right.",6/17/2020
She Built a Shady Guru’s YouTube Army. Now She’s His Fiercest Critic—But Who Will Believe Her?,"It was May 2015, and the Hotel Surya in Varanasi, India, was hosting “Inner Awakening,” the flagship spiritual training program of Paramahamsa Nithyananda. To his followers, he is a god incarnate, “His Divine Holiness Bhagavan Sri Nithyananda Paramashivam,” t…",6/17/2020
Opportunity Zone Activity Rebounds From COVID-19 Slowdown,"Investment activity in Qualified Opportunity Zones (QOZ) rebounded in the aftermath of the pandemic's initial impact on the commercial real estate market, according to BBG, a leading due diligence commercial real estate firm.",6/17/2020
DroneBase Secures Funding to Bolster Growth in Renewable Energy - sUAS News,"DroneBase, a leading aerial data and analytics company, announced today it has raised $7.5 million in new capital, expanded its service to the renewable energy market, and founded DroneBase Europe, GmbH, in Germany. New investors Valor Equity Partners and Raz…",6/17/2020
Will reverse migration of techies pave way for IT sector#39;s growth in smaller cities?,"Analysts and human resource professionals pointed out that in the next five years, close to 25-30 percent of the IT workforce could potentially work from smaller towns and cities.",6/17/2020
Week Two Of Forbes “Under 30 Detroit Hackathon: Accelerating Change” Identifies Solutions For Small Business Sustainability With A Focus On Supporting Entrepreneurs Of Color,"Forbes’ “Under 30 Detroit Hackathon: Accelerating Change,” in partnership with Rocket Mortgage by Quicken Loans, is marshalling the full power of Forbes’ global Under 30 community to identify solutions to challenges arising from the pandemic and eradicating r…",6/17/2020
Creativity and flexibility become key for the hotel sector's new normal,"An international hotel webinar held last week [10th June] to discuss the hotel industry's journey out of lockdown, warned of the long road ahead for hotel operators to reach full recovery, and the likelihood that the hotel sector and the way it operates will …",6/17/2020
"'Detect waste, fraud': Watchdogs warn of potential problems in $2.4T coronavirus spending",Congress created a committee of inspectors general to keep tabs on how $2.4 trillion is spent to respond and recover from the coronavirus pandemic,6/17/2020
"'Detect waste, fraud': Watchdogs warn of potential problems in $2.4T coronavirus spending",Congress created a committee of inspectors general to keep tabs on how $2.4 trillion is spent to respond and recover from the coronavirus pandemic,6/17/2020
"In Punjab, construction workers bear brunt of post-lockdown real estate slump, but welfare funds to the tune of Rs 1,000 crore remain unspent","In Punjab, funds to the tune of Rs 1,000 crore received by the government through a labour cess are presently lying unspent. 
The post In Punjab, construction workers bear brunt of post-lockdown real estate slump, but welfare funds to the tune of Rs 1,000 cro…",6/17/2020
IRS faces the coronavirus,"OZ problems —&nbsp;Coronavirus relief, further out",6/17/2020
Where Will Domino's Be in 5 Years?,The pizza delivery giant is poised for solid growth over the coming years.,6/17/2020
How businesses can reorganise for an unpredictable world,"Covid-19 has accelerated change at an unprecedented rate, altering how businesses can not only survive but thrive in the foreseeable future. Here's how business leaders are planning to adapt to a Covid-centric economy",6/17/2020
Highgate to Spotlight and Show Gratitude to America’s Healthcare Workers,"NEW YORK--(BUSINESS WIRE)--Highgate, a premier real estate investment and hospitality management company, today announced the launch of an initiative to honor and show gratitude to America’s healthcare workers serving on the front lines of the ongoing COVID-1…",6/17/2020
"COVID-19: Why now is the time for banks to think about a more agile, cloud-based approach (Ciaran Chu)",We are currently experiencing one of the most difficult times in recent memory. The impact on our li...,6/17/2020
Business Reporter BrandVoice: What Is The Future Of Work? Why The World’s Biggest Companies Are Turning To Flexible Workspaces,"The way people work is changing, and as a result so are the spaces in which they do so.",6/17/2020
"Market Risks, Uncertainty Weigh on CRE-CLO Market","The level of distress in this segment of commercial real estate lending has remained low so far, but new issuance has screeched to a halt.",6/17/2020
Info Edge: Investors advised to await clarity on business recovery,"According to Info Edge's update on business impact of Covid-19, announced on June 3, with just a 10-12 day interruption, its billing in March quarter (Q4) declined by 8 per cent year-on-year",6/17/2020
"The Best, And Worst, REITs For This Crisis (And Beyond)",This crisis has caused a lot of folks to develop a crippling fear when it comes to REITs.,6/17/2020
Broe Real Estate Launches $250M Strategic Investments Program,"Broe Real Estate Group (BREG), an affiliate of The Broe Group, announces the launch of its $250M BREG Strategic Investments Program to create expedited capital solutions for liquidity strained commercial real estate properties and ventures that are experienci…",6/17/2020
Broe Real Estate Launches $250M Strategic Investments Program,"DENVER, June 17, 2020 /PRNewswire/ -- Broe Real Estate Group (BREG), an affiliate of The Broe Group, announces the launch of its $250M BREG Strategic Investments Program to create expedited capital solutions for liquidity strained commercial real estate prope…",6/17/2020
DroneBase raises $7.5 million as demand for commercial drones surges,"Drone services provider DroneBase has raised $7.5 million in a series C round of funding from a host of big-name investors, including DJI.",6/17/2020
"Capital Impact Partners Launches Innovative Response Fund to Bolster Inclusive, Healthy Food Systems","Capital Impact Partners Launches Innovative Response Fund to Bolster Inclusive, Healthy Food SystemsPR NewswireARLINGTON, Va., June 17, 2020Awards will support Washington Metro Area good food providers to offer healthy food to communities during the COVID-19 …",6/17/2020
COVID-19 impact | Potential homebuyers press a pause button for 6-12 months,"Price-points of residential realty have remained muted for the past few years, but are still a key deterrent, with the perception of being still unaffordable, the survey said",6/17/2020
"83% of Local Businesses Have Revamped Their Marketing Strategy in Light of Pandemic, Viamedia Study Finds",NEW YORK--(BUSINESS WIRE)--New Research Reveals New Opportunities for Local US Business Owners to Renew Advertising,6/17/2020
Limoneira’s Joint Venture with Lewis Group Announces Additional Lot Closings of 42 Residential Units with National Home Builder Richmond American Homes,"SANTA PAULA, Calif.--(BUSINESS WIRE)--Limoneira Company (the “Company” or “Limoneira”) (Nasdaq: LMNR), a diversified citrus packing, sales and marketing company with related agribusiness activities and real estate development operations, announced today that …",6/17/2020
The Plan to Reopen New York City’s Real-Estate Industry,Here’s how the industry is preparing to bounce back from the coronavirus crsis.,6/17/2020
Covid-19 could accelerate the robot takeover of human jobs,"Inside a Schnucks grocery store in St. Louis, Missouri, the toilet paper and baking ingredients are mostly cleared out. A rolling robot turns a corner and heads down an aisle stocked with salsa and taco shells. It comes up against a masked customer wearing sh…",6/17/2020
What to watch today: Dow looks to extend winning streak to four sessions,"Dow futures jump Wednesday, one day after the Dow Industrials soared more than 500 points.",6/17/2020
"Priority Technology Holdings, Inc. to Provide Comments on Second Quarter 2020 Trends During Today’s Annual Meeting of Stockholders","ALPHARETTA, Ga.--(BUSINESS WIRE)--Priority Technology Holdings, Inc. (NASDAQ: PRTH) (“Priority” or the “Company”), a leading provider of merchant acquiring, integrated payment software and commercial payment solutions, today will provide the following comment…",6/17/2020
Is this double-decker seat the future of airplane travel?,"Zephyr Seat, a design that reconfigures airplane cabins with double-decker lie-flat seats in premium economy, is being touted as a possible solution for fliers looking for more protection from the spread of Covid-19.",6/17/2020
HilltopSecurities Welcomes Michael L. Sorth to Public Finance Division in St. Louis,"DALLAS--(BUSINESS WIRE)--Hilltop Securities Inc. (HilltopSecurities) recently welcomed Michael L. Sorth to the firm’s Public Finance division as an investment banker, who will be joining Investment Banker Reagan Holliday and Regional Office Administrator Shar…",6/17/2020
Lakeview Community Partners Limited and Artscape Announce the Selection of Local Artists for Exciting Works Set to Animate Lakeview Village in Mississauga,"MISSISSAUGA, Ontario--(BUSINESS WIRE)--Lakeview Community Partners Limited and Artscape Atelier are thrilled to announce 19 selected GTA artists for over $100,000 in paid work opportunities at Lakeview Village, a transformative 177-acre mixed-use community to…",6/17/2020
GreenGen Introduces Fundamentals of Trust™ To Rebuild Occupant Confidence,"BETHESDA, Md.--(BUSINESS WIRE)-- #cleantech--Green Generation (GreenGen), a global provider of energy and healthy building solutions, today released the Fundamentals of Trust™.",6/17/2020
The Update: How Google is helping businesses respond to COVID-19,"In the first video of The Update series, Marie Gulin-Merle talks to Jerry Dischler about the state of the digital ad industry in the wake of COVID-19.",6/16/2020
Innovation in a crisis: Why it is more critical than ever,Prioritizing innovation today is the key to unlocking postcrisis growth.,6/16/2020
"Volt Information Sciences, Inc. (VOLT) CEO Linda Perneau on Q2 2020 Results - Earnings Call Transcript","Volt Information Sciences, Inc. (NYSEARCA:VOLT) Q2 2020 Earnings Conference Call June 16, 2020, 17:00 ET Company Participants Joe Noyons - Three Part Advisors L",6/16/2020
"Ulta Beauty, Inc. (ULTA) Presents at Oppenheimer Consumer Growth and E-Commerce Broke Conference Call - (Transcript)","Ulta Beauty, Inc. (NASDAQ:ULTA) Oppenheimer Consumer Growth and E-Commerce Conference June 16, 2020, 13:15 ET Company Participants Scott Settersten - CFO, Treas",6/16/2020
TSX Stocks: This Small-Cap Is Dirt Cheap,"This top TSX stock has been deemed essential and has been weathering the coronavirus pandemic well, making it one of the best investments to make today.The post TSX Stocks: This Small-Cap Is Dirt Cheap appeared first on The Motley Fool Canada.",6/16/2020
19 Areas To Invest In During a Financial Crisis,"The United States is officially in a recession after a long period of growth. The coronavirus pandemic shut down millions of businesses and caused millions of Americans to lose their jobs, putting the economy into a swift and severe downturn.",6/16/2020
"JPMorgan, Credit Suisse Ready $7.2 Billion Debt Sale for Casinos","(Bloomberg) -- A group of banks led by JPMorgan Chase & Co. and Credit Suisse Group AG is readying a $7.2 billion debt offering to finance Eldorado Resorts Inc.’s acquisition of Caesars Entertainment Corp., according to people familiar with the matter.Lenders…",6/16/2020
VICI Properties Inc. Announces Pricing of Public Offering of Common Stock,"NEW YORK--(BUSINESS WIRE)--VICI Properties Inc. (NYSE: VICI) (“VICI Properties” or the “Company”), an experiential asset real estate investment trust, today announced the pricing of an underwritten public offering of 26,000,000 shares of its common stock at a…",6/16/2020
Housing Authority Passes $525 Million Budget That Includes Funds to Buy Hotels,"The budget — the largest in the commission's history — is $72 million, or 16% bigger than last year's budget, according to Rick Gentry, the San Diego Housing Commission's president and CEO. Officials said $428 million is already tied directly to budget items …",6/16/2020
Suze Orman on What You Should Be Doing With Your Money Right Now,The host and author joins Kara Swisher and Scott Galloway to discuss America’s looming personal-finance crisis.,6/16/2020
3650 REIT Provides $36M Bridge Loan on LA Housing Community,Los Angeles-based lender 3650 REIT has provided $36 million in short-term debt to a joint venture between real estate development firms Dugally Oberfeld Capital Partners and Fabulous Five for the pair to acquire and redevelop a gated manufactured housing comm…,6/16/2020
William Blair Commentary- Small-Cap Value: Ignored but Not Forgotten,"By Matthew Neska, CFA Continue reading...",6/16/2020
Regional Health Properties Reports First Quarter 2020 Financial Results,"ATLANTA, June 16, 2020 /PRNewswire/ -- Regional Health Properties, Inc. (NYSE American: RHE) (NYSE American: RHEpA), a self-managed healthcare real estate investment company that invests primarily in real estate purposed for senior living and long-term care, …",6/16/2020
Regional Health Properties Reports First Quarter 2020 Financial Results,"Regional Health Properties, Inc. (NYSE American: RHE) (NYSE American: RHEpA), a self-managed healthcare real estate investment company that invests primarily in real estate purposed for senior living and long-term care, reported results for the quarter ended …",6/16/2020
Why I Invited A Cow To A Companywide Zoom Call,"We started having a 15-minute Zoom call every day for our global team of nearly 70 employees. The most interesting thing about these meetings might be that we don’t really talk about business. Instead, we use the time to connect with each other as colleagues,…",6/16/2020
"With no Seattle protest spike apparent, King County applies for Phase 2 of lifting COVID-19 restrictions","With no sign so far of a potential spike from weeks of large crowds and protests, Seattle and the state’s largest county are ready to advance to Washington’s next phase of COVID-19 restrictions. ALERT: Results are in from UW Medicine and … Continue reading →",6/16/2020
What A Global Economic Crisis Should Have Taught Us About Leadership,"“There are five fundamental qualities that make every team great: communication, trust, collective responsibility, caring and pride. I like to think of each as a separate finger on the fist. Any one individually is important. But all of them together are unbe…",6/16/2020
VOXX International Corp (VOXX) CEO Patrick Lavelle on Q4 2020 Results - Earnings Call Transcript,"VOXX International Corp (NASDAQ:VOXX) Q4 2020 Earnings Conference Call June 16, 2020, 10:00 ET Company Participants Glenn Wiener - GW Communications Patrick Lav",6/16/2020
Trump's sister Elizabeth is seen in Palm Beach following niece's scathing account of the family,Elizabeth Trump Grau was seen for the first time since the news broke that her niece Mary is releasing a tell-all book about the Trump family. She declined to comment while at dinner in Palm Beach.,6/16/2020
What Contractors Learned After a Week of Phase One,"It’s been a week since New York City entered its first phase of reopening the economy since the coronavirus-induced shutdown, and the first week that all construction sites have been allowed to reopen.  But that doesn’t mean things are back to normal.  Operat…",6/16/2020
"Nebraska Democratic Party disavows Senate nominee, calls on him to withdraw",The party is demanding that Omaha baker and Democratic Senate nominee Chris Janicek resign so that he can be replaced on the ballot.,6/16/2020
